,parcelid,bedroomcnt,taxvaluedollarcnt,calculatedfinishedsquarefeet,taxamount
11208,12782118,3.0,261275.0,1557.0,3578.27
11209,13062666,2.0,163248.0,1216.0,2235.22
11210,12597419,3.0,137174.0,995.0,1709.57
11211,12848378,5.0,459730.0,2394.0,7299.82
11212,10883912,2.0,181576.0,1496.0,2213.89
11213,10994741,3.0,216639.0,1276.0,2634.15
11214,12485947,3.0,435024.0,1122.0,5444.46
11215,12232655,1.0,76141.0,688.0,1200.33
11216,11161185,3.0,153162.0,1040.0,2365.08
11217,11709639,3.0,55245.0,1499.0,749.34
11218,10884769,4.0,766909.0,3093.0,9421.81
11219,12233582,3.0,130845.0,1116.0,1918.09
11220,12334362,3.0,62700.0,1068.0,5154.46
11221,12818658,3.0,400008.0,1102.0,4787.76
11222,10816933,3.0,123621.0,2047.0,1689.87
11223,11525337,2.0,698984.0,1140.0,10316.44
11224,12827018,4.0,78035.0,1548.0,1243.91
11225,10818352,1.0,435000.0,650.0,5280.68
11226,12708733,4.0,2025288.0,3336.0,22453.28
11227,12585909,3.0,467015.0,1053.0,6070.12
11228,12823628,4.0,75745.0,1422.0,1329.72
11229,11046346,3.0,276493.0,1950.0,3574.78
11230,11259696,3.0,246500.0,1534.0,3585.41
11231,12706266,4.0,1060737.0,2813.0,12076.56
11232,12949122,3.0,215662.0,1348.0,2790.3
11233,11133315,3.0,256255.0,1667.0,4190.22
11234,11160586,3.0,370732.0,1437.0,5511.06
11235,13079534,4.0,323688.0,2315.0,4061.47
11236,11725782,3.0,117731.0,2556.0,1538.54
11237,12711494,3.0,237849.0,2215.0,2906.34
11238,12824212,2.0,374481.0,1379.0,4519.04
11239,11160201,3.0,197351.0,1938.0,3078.04
11240,12038561,4.0,1081826.0,3124.0,13366.81
11241,12203093,2.0,133447.0,660.0,1732.98
11242,12711051,4.0,120071.0,1816.0,2030.37
11243,12824862,4.0,426493.0,1755.0,5204.94
11244,12099235,3.0,731995.0,1880.0,8951.27
11245,11876214,4.0,761228.0,2386.0,9243.8
11246,10791641,4.0,109096.0,2115.0,1546.19
11247,12833722,3.0,46043.0,998.0,846.3
11248,11462746,4.0,1213048.0,2846.0,14633.75
11249,12780373,3.0,475109.0,2049.0,5969.36
11250,12479532,2.0,280349.0,995.0,3423.47
11251,11130527,3.0,185758.0,1406.0,2680.6
11252,11002628,2.0,300138.0,768.0,3573.51
11253,12837133,3.0,216448.0,1286.0,2713.86
11254,12037692,3.0,734068.0,2034.0,8991.83
11255,11348347,4.0,487969.0,2388.0,8872.71
11256,11002401,1.0,160783.0,462.0,1932.59
11257,11343880,3.0,431000.0,1592.0,6500.82
11258,11260500,4.0,301667.0,2541.0,3765.99
11259,12028831,2.0,504547.0,1464.0,6279.93
11260,12831289,4.0,1319825.0,3418.0,14771.23
11261,11522324,5.0,175270.0,2115.0,2779.78
11262,12272718,2.0,160609.0,741.0,2432.88
11263,11719408,3.0,303856.0,1690.0,3837.92
11264,11578131,2.0,1467865.0,1319.0,17117.86
11265,11871905,2.0,243300.0,1439.0,3001.63
11266,11177082,3.0,271661.0,1503.0,3788.53
11267,12865418,4.0,456882.0,2585.0,5730.46
11268,10762568,3.0,247471.0,1573.0,3131.12
11269,10893951,4.0,452365.0,1913.0,5478.42
11270,12239867,2.0,26870.0,866.0,583.67
11271,11035938,3.0,171961.0,1622.0,2198.97
11272,12323489,1.0,140104.0,737.0,1926.05
11273,12936551,4.0,184421.0,1794.0,2536.69
11274,11890624,1.0,251733.0,861.0,3084.68
11275,11694313,4.0,33497.0,1472.0,578.04
11276,11546261,2.0,692644.0,819.0,8275.72
11277,11693009,4.0,947788.0,2409.0,11454.67
11278,11990643,2.0,292209.0,1444.0,3515.67
11279,11398230,2.0,175401.0,1080.0,2535.13
11280,10971827,3.0,284631.0,1240.0,3601.42
11281,12864477,3.0,549127.0,1536.0,6562.47
11282,12686523,4.0,239714.0,3054.0,4182.89
11283,12325071,2.0,180146.0,829.0,2376.8
11284,11162196,4.0,551949.0,2813.0,7229.0
11285,11186032,5.0,274126.0,2637.0,4364.62
11286,11162231,5.0,652917.0,3286.0,8507.22
11287,11399584,2.0,150522.0,1268.0,2068.96
11288,11200493,4.0,266523.0,3078.0,4603.37
11289,11059175,3.0,61877.0,1406.0,837.24
11290,12747353,2.0,283501.0,828.0,3769.89
11291,12679408,2.0,776666.0,796.0,8905.22
11292,10970186,2.0,1269062.0,1873.0,15434.41
11293,12600996,3.0,274045.0,1088.0,3179.92
11294,11691353,4.0,2000042.0,2884.0,24233.74
11295,11607946,3.0,810100.0,1741.0,9782.77
11296,10967536,3.0,105929.0,1286.0,1310.02
11297,10925584,2.0,337221.0,1130.0,4057.96
11298,11406378,3.0,279220.0,1060.0,3870.33
11299,11406851,4.0,432000.0,1771.0,5933.02
11300,12746322,2.0,35778.0,749.0,750.1
11301,10997250,3.0,384884.0,1690.0,4656.06
11302,12935869,3.0,415441.0,1315.0,5208.33
11303,12731232,3.0,415247.0,1109.0,5247.9
11304,12040813,3.0,364173.0,1814.0,3991.51
11305,12111293,1.0,428367.0,889.0,5014.3
11306,12508819,2.0,283501.0,1114.0,1483.88
11307,11174099,4.0,320705.0,1960.0,4334.21
11308,12866804,2.0,328000.0,1177.0,4135.16
11309,12672187,4.0,115103.0,1718.0,1520.67
11310,11093936,2.0,476000.0,1522.0,5766.39
11311,11088558,3.0,441000.0,1348.0,5501.29
11312,11119989,2.0,343726.0,1106.0,5151.37
11313,11060716,3.0,70571.0,1546.0,986.76
11314,11692047,3.0,127736.0,1248.0,1630.89
11315,12868494,3.0,59479.0,1034.0,1264.35
11316,13045977,4.0,374531.0,1829.0,4450.06
11317,12508445,3.0,265056.0,1289.0,3492.73
11318,11637173,1.0,435915.0,1409.0,5053.75
11319,12862280,3.0,299147.0,1084.0,3663.61
11320,12500320,2.0,346902.0,1062.0,4261.19
11321,12494447,3.0,208924.0,1513.0,2613.58
11322,12817647,4.0,480322.0,2362.0,5753.22
11323,13058958,4.0,794108.0,2933.0,9367.02
11324,12047928,3.0,101018.0,1680.0,1181.81
11325,12817643,3.0,381923.0,3208.0,4635.5
11326,11703106,3.0,307606.0,1242.0,3831.38
11327,12106673,5.0,276183.0,1796.0,3517.07
11328,11599053,3.0,1119770.0,1512.0,13490.63
11329,12682560,4.0,697978.0,2278.0,7966.79
11330,12327587,3.0,240752.0,1590.0,3124.13
11331,11460504,2.0,87309.0,980.0,1241.73
11332,11089743,4.0,965678.0,4548.0,11948.51
11333,12954528,3.0,234341.0,1361.0,2836.53
11334,12684814,3.0,1582215.0,1695.0,18135.38
11335,11124674,3.0,323078.0,1520.0,4476.16
11336,12748661,4.0,501000.0,1505.0,6365.88
11337,11270045,4.0,41280.0,2437.0,1236.51
11338,12009480,2.0,701030.0,1394.0,8457.7
11339,11124774,3.0,404000.0,1710.0,5381.71
11340,11503276,6.0,103299.0,1948.0,1363.28
11341,11632865,2.0,1041039.0,1718.0,12714.3
11342,11700844,3.0,856000.0,2266.0,10637.25
11343,12955229,3.0,389496.0,1810.0,4601.2
11344,11276279,5.0,202219.0,2792.0,3283.86
11345,10721402,3.0,249998.0,1595.0,3210.17
11346,11122965,4.0,454547.0,2497.0,6898.87
11347,11502601,5.0,1264407.0,3249.0,14137.72
11348,10761885,3.0,220493.0,1678.0,2727.24
11349,12327155,5.0,519074.0,3392.0,8629.87
11350,12171053,3.0,689674.0,1888.0,8026.29
11351,12107631,5.0,602800.0,3353.0,7195.64
11352,11283177,4.0,232993.0,2035.0,3646.77
11353,11102398,3.0,706000.0,2102.0,8660.09
11354,10742928,1.0,443826.0,1614.0,5209.79
11355,12465899,1.0,142957.0,660.0,1742.91
11356,11172634,2.0,60422.0,1200.0,1285.56
11357,12623423,2.0,246705.0,1286.0,3193.2
11358,10930608,3.0,240564.0,955.0,2877.68
11359,12833923,3.0,250640.0,1006.0,3080.88
11360,11570361,2.0,885000.0,1544.0,10665.2
11361,12070053,2.0,275267.0,1258.0,2997.22
11362,10857895,3.0,659911.0,1750.0,7991.25
11363,12141079,3.0,854371.0,1815.0,9855.33
11364,12607751,1.0,82589.0,1117.0,1073.54
11365,12143011,1.0,153065.0,465.0,2098.01
11366,12937491,4.0,231122.0,1605.0,3056.06
11367,12149099,2.0,355000.0,905.0,4019.19
11368,12590476,3.0,330211.0,2107.0,4212.81
11369,12936759,3.0,210320.0,1147.0,2797.14
11370,12933665,5.0,350283.0,3334.0,4367.19
11371,11236446,3.0,192897.0,1416.0,3783.08
11372,12425579,3.0,89544.0,1213.0,1228.0
11373,11466637,2.0,303570.0,1140.0,3638.71
11374,12596005,3.0,238233.0,1480.0,3056.44
11375,10847093,4.0,138505.0,2380.0,1803.95
11376,11570578,3.0,190286.0,2134.0,2751.72
11377,12940125,3.0,155098.0,1380.0,2211.23
11378,10816809,4.0,870253.0,2443.0,10692.92
11379,11087194,2.0,316000.0,1401.0,3804.86
11380,11034976,3.0,262816.0,1116.0,3242.18
11381,12930238,4.0,76783.0,1823.0,1214.53
11382,12266096,3.0,124781.0,1072.0,2256.9
11383,10723289,5.0,725903.0,2610.0,8988.8
11384,12862074,3.0,297954.0,1514.0,3755.17
11385,11672560,2.0,946976.0,1381.0,11502.68
11386,12680730,5.0,132714.0,2305.0,1723.37
11387,11599074,4.0,831164.0,1684.0,10013.96
11388,11153335,3.0,196792.0,1392.0,2905.99
11389,11913496,3.0,547280.0,1500.0,6536.68
11390,12165476,3.0,770567.0,1784.0,9077.76
11391,12165525,2.0,385000.0,900.0,4607.67
11392,11610285,4.0,1624400.0,2769.0,19643.63
11393,11242228,3.0,473471.0,2712.0,5601.08
11394,12871432,4.0,198051.0,1656.0,2631.81
11395,11990238,2.0,516441.0,1407.0,6181.8
11396,10736933,4.0,6055131.0,9451.0,68045.83
11397,11504716,3.0,1750000.0,1043.0,19417.49
11398,11207464,3.0,48517.0,916.0,1468.87
11399,12766930,3.0,306527.0,1102.0,4267.87
11400,12389313,3.0,272984.0,1152.0,3614.8
11401,12702689,4.0,2456684.0,3901.0,27902.08
11402,11523732,2.0,664811.0,1289.0,10528.59
11403,12183088,2.0,172272.0,1033.0,2216.2
11404,12708153,4.0,1123132.0,4096.0,12823.1
11405,11902132,4.0,521062.0,1824.0,6179.57
11406,11555202,3.0,754995.0,1923.0,9163.76
11407,11045344,2.0,207105.0,1120.0,2609.52
11408,12711019,4.0,811457.0,2964.0,9496.78
11409,12834474,3.0,159065.0,1416.0,2175.82
11410,12699795,4.0,424657.0,2120.0,4899.65
11411,11041281,2.0,79480.0,757.0,1140.34
11412,11041884,3.0,327117.0,1837.0,4079.25
11413,10963260,3.0,323614.0,1370.0,3990.82
11414,12846389,4.0,88802.0,1575.0,1368.4
11415,12715058,2.0,63532.0,1240.0,1410.6
11416,11154677,2.0,145630.0,948.0,2226.98
11417,10985821,4.0,105505.0,1441.0,1377.99
11418,10804700,3.0,480000.0,2075.0,5880.84
11419,10962964,4.0,320904.0,1720.0,4015.32
11420,11624392,2.0,1196268.0,2422.0,14430.23
11421,12418055,4.0,76352.0,1515.0,1115.13
11422,12907865,4.0,512700.0,2121.0,6091.62
11423,12906854,4.0,360622.0,1487.0,4266.29
11424,12416697,4.0,90042.0,2098.0,1288.48
11425,11171105,2.0,250788.0,970.0,3943.45
11426,11188998,3.0,266900.0,1681.0,4141.33
11427,11480687,3.0,218495.0,999.0,3072.1
11428,11631991,2.0,537000.0,991.0,6283.27
11429,10815518,5.0,1060625.0,2498.0,13070.26
11430,11281538,3.0,63906.0,1406.0,1472.29
11431,12918003,4.0,311028.0,1178.0,4016.43
11432,11081074,3.0,474202.0,2104.0,5811.04
11433,11479459,4.0,534083.0,2437.0,5996.98
11434,11079852,5.0,1370586.0,5376.0,16729.46
11435,10947066,4.0,391678.0,1797.0,4420.84
11436,11480417,3.0,360752.0,2060.0,4634.58
11437,12621208,1.0,188000.0,639.0,2556.42
11438,12922432,3.0,384324.0,1380.0,4713.16
11439,11922771,2.0,486700.0,1196.0,5860.32
11440,11862090,3.0,43850.0,975.0,781.45
11441,12946678,4.0,407000.0,1520.0,4883.51
11442,11187626,4.0,240000.0,1751.0,3604.63
11443,11309344,3.0,232000.0,2609.0,3692.07
11444,11613894,2.0,625233.0,1598.0,7488.15
11445,11999521,4.0,1325481.0,1694.0,15926.06
11446,11187950,4.0,179146.0,1139.0,2872.09
11447,12251067,3.0,221095.0,1540.0,2820.54
11448,11071156,2.0,336000.0,1574.0,4130.88
11449,12156453,4.0,1918822.0,4396.0,21711.22
11450,11188374,4.0,69123.0,1685.0,1831.54
11451,12725525,3.0,285285.0,959.0,3796.01
11452,11072047,5.0,1015000.0,4484.0,12485.88
11453,12896140,3.0,388323.0,1546.0,4860.67
11454,11150777,4.0,457967.0,2338.0,7475.29
11455,11757638,3.0,828426.0,2077.0,10163.78
11456,11206265,2.0,177668.0,1065.0,3035.48
11457,11187805,3.0,139794.0,1222.0,2420.0
11458,11324282,3.0,250193.0,1716.0,5129.74
11459,10782761,3.0,279219.0,1297.0,3472.2
11460,11446475,3.0,493225.0,1579.0,5717.92
11461,13067548,2.0,259294.0,1204.0,3644.99
11462,12980960,2.0,188902.0,888.0,2351.55
11463,11127673,4.0,131261.0,2465.0,1747.92
11464,13068114,3.0,317363.0,2077.0,3782.99
11465,10884562,4.0,318515.0,1902.0,3925.0
11466,11567802,3.0,647560.0,1609.0,7894.56
11467,12129554,2.0,911270.0,2118.0,10585.37
11468,10768489,3.0,313852.0,1461.0,3968.08
11469,11403078,4.0,100604.0,2631.0,1900.86
11470,11432245,3.0,140649.0,1026.0,1941.66
11471,12215640,2.0,192441.0,768.0,2472.79
11472,12288394,4.0,71024.0,1745.0,1623.21
11473,13070128,4.0,988452.0,2749.0,11915.38
11474,13070076,4.0,1242640.0,2616.0,14357.67
11475,12058615,2.0,470800.0,1250.0,5183.7
11476,12482475,2.0,282157.0,1164.0,3447.1
11477,12557728,1.0,414212.0,880.0,4917.73
11478,11984470,3.0,1025695.0,2046.0,12529.1
11479,12344177,3.0,613000.0,2680.0,7128.8
11480,11232796,4.0,277105.0,3195.0,5738.79
11481,11219242,3.0,137238.0,1402.0,1797.78
11482,11139125,3.0,219912.0,1055.0,2989.45
11483,12558452,2.0,182236.0,920.0,2292.97
11484,12132277,4.0,758000.0,1518.0,8822.37
11485,11673175,4.0,159451.0,2113.0,2784.03
11486,10715344,4.0,405752.0,1416.0,5068.48
11487,12439512,3.0,683451.0,1130.0,8078.82
11488,11122406,4.0,238131.0,1709.0,3465.98
11489,11665247,3.0,3071131.0,1190.0,36965.25
11490,12542780,1.0,261934.0,624.0,3244.62
11491,10797966,2.0,393206.0,1810.0,4842.55
11492,12120210,2.0,489177.0,1030.0,5790.64
11493,11124331,5.0,545200.0,3108.0,7161.04
11494,11123897,3.0,428484.0,2046.0,5722.24
11495,12499295,3.0,230416.0,1383.0,2788.03
11496,11026716,4.0,366309.0,1273.0,4434.92
11497,13006077,3.0,1173383.0,2936.0,13482.49
11498,11394868,2.0,42196.0,1196.0,832.97
11499,12298654,4.0,319823.0,1582.0,4410.74
11500,12325846,2.0,187350.0,950.0,2471.84
11501,11323490,4.0,284770.0,2820.0,5342.02
11502,11268193,4.0,686029.0,4488.0,9037.17
11503,11211746,3.0,154465.0,1526.0,2815.1
11504,11028650,3.0,245337.0,1071.0,3107.51
11505,11432579,3.0,295125.0,1082.0,3679.82
11506,11338664,2.0,167244.0,936.0,1950.47
11507,13093620,3.0,61659.0,1145.0,1017.48
11508,12301438,2.0,46548.0,1171.0,987.12
11509,11664353,2.0,2370608.0,2299.0,31876.97
11510,12289960,3.0,190985.0,1121.0,3795.49
11511,10837624,2.0,299142.0,905.0,3646.92
11512,12507234,4.0,770000.0,2223.0,9398.28
11513,11126054,3.0,517777.0,3045.0,14586.37
11514,10910873,3.0,741132.0,1550.0,8948.44
11515,10910578,2.0,481602.0,1506.0,5796.75
11516,12104969,4.0,583771.0,1647.0,6744.74
11517,12534182,4.0,580000.0,1784.0,6902.34
11518,13056171,3.0,86218.0,1100.0,1314.26
11519,11135978,5.0,663687.0,2365.0,9041.49
11520,13088473,3.0,288952.0,1682.0,3877.49
11521,11736858,2.0,342485.0,1511.0,4182.89
11522,11647820,3.0,967142.0,2572.0,11837.28
11523,12338362,2.0,252684.0,1082.0,3165.32
11524,12776648,3.0,277090.0,1522.0,3722.6
11525,11342214,1.0,186151.0,700.0,2685.22
11526,12953643,3.0,176052.0,1126.0,2289.12
11527,11342840,4.0,465999.0,1776.0,6149.29
11528,12522977,4.0,1147000.0,3524.0,13644.07
11529,10818474,2.0,418806.0,1140.0,5108.59
11530,11345636,5.0,655000.0,2941.0,9268.26
11531,10874443,3.0,159245.0,1438.0,1955.69
11532,13034766,4.0,367029.0,1481.0,4468.62
11533,12576144,7.0,419806.0,2769.0,5594.97
11534,12452109,3.0,360593.0,1278.0,4342.73
11535,11420124,3.0,200124.0,1160.0,2744.1
11536,12336384,2.0,37509.0,596.0,525.39
11537,12475569,3.0,331778.0,1066.0,4005.97
11538,10773554,2.0,228000.0,880.0,2799.46
11539,11163848,4.0,522853.0,2042.0,7090.75
11540,11949732,2.0,535660.0,998.0,6469.19
11541,11181853,3.0,566600.0,2895.0,7063.72
11542,11020254,3.0,250192.0,1556.0,3205.98
11543,12464360,3.0,454409.0,2264.0,5482.36
11544,12562437,0.0,31387.0,490.0,465.7
11545,12780990,2.0,242066.0,802.0,3216.39
11546,11843036,1.0,288000.0,802.0,3667.94
11547,11454633,4.0,325154.0,2238.0,4588.27
11548,13031537,3.0,493948.0,1750.0,5713.3
11549,12514754,3.0,330291.0,1328.0,4091.9
11550,11145630,3.0,344730.0,1660.0,4693.91
11551,12526826,4.0,1480045.0,3015.0,17356.44
11552,11213487,3.0,193801.0,2190.0,3303.03
11553,11011499,4.0,431481.0,2283.0,5328.33
11554,11985320,4.0,2392645.0,3613.0,28722.45
11555,10755823,6.0,5617272.0,9611.0,69846.13
11556,11788895,2.0,456387.0,1348.0,5675.46
11557,10798492,2.0,195802.0,979.0,2431.14
11558,11759564,2.0,18589.0,923.0,375.2
11559,11500599,3.0,783013.0,1550.0,8723.12
11560,12239653,3.0,94334.0,932.0,1372.47
11561,12660866,3.0,813640.0,1433.0,9393.12
11562,11331873,4.0,137931.0,1360.0,1830.36
11563,13100555,5.0,1261091.0,4425.0,14379.5
11564,12521880,4.0,68302.0,1326.0,911.82
11565,11276457,5.0,245581.0,2792.0,3793.23
11566,11492009,3.0,695445.0,1519.0,8102.16
11567,11308341,4.0,331600.0,3448.0,6186.28
11568,12035106,1.0,346320.0,1067.0,4217.24
11569,13032018,3.0,509660.0,2078.0,6006.94
11570,10717185,4.0,442097.0,1361.0,5409.5
11571,11030751,3.0,412191.0,1258.0,4962.74
11572,13032287,4.0,483361.0,2339.0,5777.38
11573,11577628,2.0,717415.0,768.0,11210.06
11574,13053599,6.0,1089939.0,4807.0,12685.87
11575,11684686,1.0,1221930.0,1346.0,14456.07
11576,11121604,3.0,382931.0,1526.0,5308.62
11577,12022043,2.0,258682.0,1404.0,3323.1
11578,11913454,2.0,337473.0,1264.0,4738.71
11579,11982942,2.0,566000.0,1539.0,6863.94
11580,11495480,3.0,959303.0,1881.0,11353.66
11581,12049796,3.0,257696.0,2142.0,2918.83
11582,10748834,4.0,125913.0,1827.0,1690.4
11583,12664607,3.0,505945.0,1252.0,5945.51
11584,11186544,4.0,105757.0,2363.0,2598.21
11585,12110756,2.0,456388.0,940.0,5244.41
11586,12874503,3.0,94978.0,1060.0,1323.41
11587,10834451,2.0,421328.0,866.0,5141.92
11588,10718102,4.0,645000.0,2225.0,7993.58
11589,12746281,5.0,400489.0,1866.0,5117.38
11590,11532383,3.0,81028.0,1393.0,1012.14
11591,12515014,3.0,69668.0,1062.0,995.18
11592,11952816,1.0,163204.0,1403.0,2014.82
11593,12666062,3.0,1170100.0,1534.0,13803.36
11594,10744436,4.0,704162.0,1925.0,8271.04
11595,12049451,4.0,1396934.0,2676.0,15242.94
11596,12456410,2.0,430000.0,861.0,4981.23
11597,12868771,3.0,463000.0,1180.0,5665.55
11598,12876846,3.0,239885.0,1676.0,3095.16
11599,12506962,2.0,243336.0,1300.0,3160.16
11600,12519480,5.0,675000.0,1850.0,8015.34
11601,12518561,4.0,343170.0,1541.0,4163.46
11602,12022380,4.0,2272389.0,4818.0,27435.67
11603,11533536,2.0,787004.0,864.0,9489.87
11604,11610603,5.0,2603075.0,3748.0,31261.97
11605,10785474,2.0,62032.0,849.0,819.75
11606,11866752,2.0,296421.0,1032.0,3794.55
11607,11060467,3.0,99978.0,2281.0,1495.65
11608,11499964,3.0,77821.0,1059.0,1135.0
11609,13046447,3.0,572459.0,1949.0,6869.48
11610,12877268,3.0,216994.0,1533.0,2770.88
11611,11163639,2.0,206070.0,987.0,3112.03
11612,11174022,2.0,139795.0,1108.0,2222.56
11613,12022691,3.0,1737343.0,2814.0,20967.14
11614,13047132,3.0,436457.0,2263.0,5289.46
11615,12141008,3.0,74716.0,1553.0,1296.35
11616,10978524,3.0,294966.0,1288.0,3650.91
11617,11803609,2.0,108183.0,616.0,1299.42
11618,12821737,4.0,540920.0,2017.0,6395.31
11619,12019399,2.0,1560352.0,2735.0,18910.02
11620,11520495,2.0,424532.0,747.0,5090.22
11621,12179701,3.0,338783.0,2515.0,5489.4
11622,11202134,3.0,162400.0,1592.0,2769.88
11623,10877658,3.0,173309.0,1040.0,2226.44
11624,12476726,2.0,90349.0,800.0,1237.23
11625,11295190,4.0,80105.0,1574.0,1748.23
11626,12014748,3.0,167962.0,1859.0,2116.91
11627,12230269,3.0,228430.0,948.0,3018.25
11628,12178776,3.0,192390.0,810.0,2261.97
11629,11872057,2.0,373827.0,1120.0,4529.91
11630,12778580,2.0,196967.0,1066.0,2666.45
11631,11022692,2.0,44268.0,969.0,576.4
11632,12482163,3.0,241209.0,1496.0,3011.09
11633,12697663,4.0,156534.0,2262.0,2458.83
11634,12697790,3.0,294366.0,1308.0,3577.52
11635,11514710,3.0,340392.0,2144.0,3860.79
11636,12074602,3.0,399000.0,1411.0,4345.28
11637,11348988,6.0,718000.0,3720.0,9423.83
11638,11265600,3.0,202962.0,1452.0,3300.51
11639,12046802,3.0,654543.0,1381.0,7126.95
11640,10839653,2.0,121172.0,1348.0,1596.46
11641,11977837,1.0,375642.0,728.0,4578.54
11642,12702560,5.0,1014356.0,3375.0,11662.21
11643,11993218,2.0,512488.0,1370.0,6215.2
11644,12011574,3.0,1899324.0,2600.0,23119.83
11645,12823698,3.0,72433.0,1260.0,1105.22
11646,11548855,3.0,371061.0,1664.0,4677.77
11647,11886412,2.0,207616.0,2595.0,4177.64
11648,12469240,4.0,283829.0,2886.0,3815.58
11649,13085810,3.0,329020.0,1566.0,4446.81
11650,11901796,2.0,388323.0,1110.0,4705.64
11651,13087605,3.0,190985.0,1322.0,2741.15
11652,10840767,3.0,418172.0,1602.0,5144.1
11653,11049106,4.0,493000.0,1554.0,5947.54
11654,12703974,4.0,912794.0,2100.0,10289.02
11655,10803953,1.0,104723.0,879.0,1246.13
11656,10872877,4.0,409075.0,2188.0,5057.56
11657,10868464,4.0,970538.0,2512.0,11966.13
11658,11133510,4.0,395019.0,2301.0,7158.56
11659,12038195,3.0,680114.0,1992.0,8273.51
11660,12471919,3.0,509000.0,1426.0,6317.19
11661,11343159,3.0,441000.0,1506.0,5927.01
11662,12832202,3.0,687000.0,1579.0,7939.08
11663,13069964,5.0,1300293.0,2755.0,15024.87
11664,11349253,4.0,385286.0,1934.0,9817.75
11665,12695140,3.0,397613.0,1403.0,4963.65
11666,11057493,4.0,51727.0,1352.0,742.15
11667,13094898,3.0,218076.0,1190.0,2689.65
11668,11598515,3.0,71818.0,1567.0,962.0
11669,12491423,2.0,497472.0,954.0,6004.29
11670,12330174,3.0,85071.0,1676.0,1242.55
11671,12489651,4.0,581354.0,2116.0,6961.85
11672,12749334,3.0,397888.0,1756.0,5155.74
11673,12096460,4.0,844186.0,3147.0,9782.57
11674,12683080,3.0,630369.0,1840.0,7233.51
11675,11161696,4.0,426609.0,2450.0,5801.29
11676,10995841,3.0,365489.0,796.0,4456.6
11677,12681744,3.0,100618.0,1782.0,1341.72
11678,12682109,4.0,142446.0,2013.0,1829.13
11679,12495889,3.0,592315.0,1601.0,7131.08
11680,12859394,4.0,710674.0,2165.0,8289.32
11681,11503674,3.0,1433696.0,1461.0,15963.87
11682,11503726,5.0,2604115.0,3155.0,28774.76
11683,11565132,2.0,735927.0,1807.0,8829.34
11684,12047972,3.0,1269062.0,2410.0,13825.69
11685,11125770,4.0,286797.0,1912.0,8845.18
11686,11294371,4.0,149204.0,1624.0,2562.66
11687,12015306,2.0,523868.0,1070.0,6244.25
11688,11510815,3.0,141820.0,2124.0,1775.92
11689,12694345,4.0,128980.0,1849.0,1810.33
11690,11294467,3.0,131000.0,1280.0,2251.94
11691,11128852,3.0,453000.0,1679.0,5611.06
11692,10983836,1.0,76360.0,568.0,998.17
11693,11052816,3.0,471567.0,1500.0,5693.89
11694,11961650,2.0,58348.0,1018.0,828.22
11695,10981972,3.0,210889.0,1375.0,2621.56
11696,12497279,3.0,377727.0,1009.0,4627.11
11697,10838388,2.0,434923.0,1788.0,5377.06
11698,11730456,2.0,33911.0,1603.0,533.44
11699,12689672,3.0,2994987.0,3641.0,33694.09
11700,12174492,3.0,924821.0,3671.0,10840.42
11701,12487038,2.0,408898.0,1082.0,5066.89
11702,11709100,2.0,444200.0,1119.0,9151.76
11703,11730238,4.0,457700.0,2574.0,5605.27
11704,11338867,2.0,124456.0,1550.0,1571.13
11705,11025561,3.0,313109.0,1015.0,3930.29
11706,11509159,2.0,294146.0,1170.0,3376.55
11707,11054481,3.0,406927.0,1285.0,4984.82
11708,12103594,2.0,381733.0,925.0,4496.65
11709,12743814,2.0,37853.0,1104.0,789.03
11710,11793779,2.0,275149.0,1219.0,3390.03
11711,12438206,4.0,66635.0,1492.0,917.84
11712,11445906,3.0,195103.0,1139.0,2365.28
11713,10945093,0.0,512701.0,1343.0,5687.25
11714,12984211,3.0,323615.0,1276.0,4508.79
11715,11148974,6.0,609149.0,3660.0,7962.51
11716,11479000,3.0,840724.0,1076.0,9406.39
11717,11855837,3.0,261693.0,1585.0,4059.76
11718,10913577,2.0,485471.0,2085.0,5935.12
11719,11148765,3.0,553311.0,1551.0,7246.96
11720,12264357,2.0,164500.0,802.0,3269.2
11721,10820945,3.0,68546.0,1350.0,871.22
11722,12437129,3.0,181293.0,964.0,2242.39
11723,12609123,3.0,529171.0,1420.0,6091.38
11724,12070788,1.0,344169.0,958.0,3795.89
11725,12610116,6.0,179562.0,2740.0,2261.59
11726,10846021,3.0,393502.0,1380.0,4834.73
11727,12612154,2.0,440099.0,1488.0,5120.31
11728,11211499,4.0,189505.0,2175.0,3127.61
11729,11839815,3.0,386000.0,1228.0,4864.57
11730,12922477,4.0,536000.0,1695.0,6343.48
11731,11927909,4.0,649000.0,1672.0,7655.67
11732,12204777,1.0,26667.0,646.0,423.69
11733,11944683,1.0,549236.0,990.0,6593.62
11734,12909413,4.0,984791.0,2452.0,11528.93
11735,11567344,3.0,805000.0,1653.0,9628.1
11736,11756526,3.0,651100.0,1389.0,7874.67
11737,11664619,3.0,2090230.0,1218.0,17718.71
11738,12417980,2.0,106540.0,1012.0,1489.39
11739,11267879,4.0,226184.0,2433.0,2874.73
11740,12910091,3.0,218923.0,1435.0,2839.26
11741,12627303,2.0,223648.0,957.0,2834.97
11742,12883310,3.0,228788.0,1055.0,4338.09
11743,12548531,3.0,496417.0,1788.0,5877.42
11744,12059433,3.0,74308.0,1278.0,846.83
11745,11482431,3.0,654241.0,1488.0,8261.08
